id,english,translation
0xE8BE0E6D,"CHAPTER 11","11장"
0xE8BE0E6E,"CHAPTER 12","12장"
0xE8BE0E6F,"TRAINING","훈련"
0xE8DDEBC1,"The storage device was removed during use. Load failed.","사용 중에 저장장치가 제거되었습니다. 불러오기에 실패했습니다."
0xE90474C4,"PENG","팽"
0xE911AEA8,"Luke Carpenter","Luke Carpenter"
0xE92432D9,"MAP","지도"
0xE947AB3F,"Downloads","다운로드"
0xE94C7182,"Featured Cast","주요 출연진"
0xE97458A2,"The military ship USG Valor slammed into the Cargo Bay of the Ishimura.  The ship tore right through the Ishimura's hull.  I need to find a way inside.","군함 USG 밸러가 이시무라의 화물칸에 들이받았다. 그 배는 이시무라의 선체를 그대로 뚫고 들어왔다. 안으로 들어갈 방법을 찾아야 한다."
0xE9813EBC,"Install the Data Board","데이터보드를 설치하라"
0xE9D7E574,"OBJECTIVE\nINVALID","목표\n무효"
0xE9DB3588,"USE KINESIS\nTO MOVE LARGE OBJECTS","유도장비를 사용해\n큰 물체를 움직여라"
0xE9FB2466,"Lead Visual Effects Artist","리드 시각 효과 아티스트"
0xEA32D602,"Associate Art Director - Environments","어소시에이트 아트 디렉터 - 환경"
0xEA628869,"FEEDING SYSTEM","@ 급식 시스템"
0xEAA78A34,"Mathieu Pasteran","Mathieu Pasteran"
0xEAB10108,"Production Coordinator","프로덕션 코디네이터"
0xEAC3E360,"Marketing Intern","마케팅 인턴"
0xEB050DA6,"A broken tram car is blocking the whole system.  Looks like it got delivered to Tram Repair, but never got switched off the tracks.","고장 난 전동차 한 대가 시스템 전체를 막고 있다. 전동차 정비실로 보내지긴 했지만, 선로에서 빼내지는 못한 것 같다."
0xEB27E48B,"Once I find the Crew Key, I'll be able to access the elevators down to the various Sleep Blocks on the deck.","승무원 열쇠를 찾으면 이 갑판의 여러 취침실로 내려가는 엘리베이터를 이용할 수 있다."
0xEB3D0542,"Bring this schematic to the store to unlock the Contact Energy.","이 설계도를 상점에 가져가면 컨택트 에너지의 잠금이 해제됩니다."
0xEB487D34,"Senior Localization Testing Project Manager","수석 현지화 테스트 프로젝트 매니저"
0xEB893556,"Key to the Maintenance Storage room.","관리 보관실 열쇠."
0xEBAC19ED,"Enter","Enter"
0xEC51671E,"Czech Localization Coordinator","체코어 현지화 코디네이터"
0xEC52674F,"German Localization Coordinator","독일어 현지화 코디네이터"
0xEC53679C,"Spanish Localization Coordinator","스페인어 현지화 코디네이터"
0xEC5467DA,"French Localization Coordinator","프랑스어 현지화 코디네이터"
0xEC56685B,"Hungarian Localization Coordinator","헝가리어 현지화 코디네이터"
0xEC576899,"Italian Localization Coordinator","이탈리아어 현지화 코디네이터"
0xEC5E6A4A,"Polish Localization Coordinator","폴란드어 현지화 코디네이터"
0xEC606AD1,"Russian Localization Coordinator","러시아어 현지화 코디네이터"
0xEC8DB9EC,"Military Suit, Level 6","군용 슈트, 레벨 6"
0xECA11844,"Bring this schematic to the store to unlock the Level 5 Suit.","이 설계도를 상점에 가져가면 레벨 5 보호복의 잠금이 해제됩니다."
0xECDE4216,"Senior Engineer","수석 엔지니어"
0xED022F3A,"Lighters","라이터"
0xED1DD7B9,"Anne Vaganay","Anne Vaganay"
0xED8DC50B,"Brad Trosin","Brad Trosin"
0xEDC266E5,"(Terrified, wordless moan)","(겁에 질린, 말없는 신음)"
0xEDC2670E,"Unh...","으으…"
0xEE443CA5,"TRUST","신뢰"
0xEE9589D5,"Kickin it","한판 붙어 보자"
0xEF00338D,"There's always Peng!","언제나 팽이 있지!"
0xEF139FC3,"Decals","데칼"
0xEF1C916F,"50\n\n40\n\n30\n\n20\n\n10\n\n00","50\n\n40\n\n30\n\n20\n\n10\n\n00"
0xEF34BEEB,"On","켬"
0xEF3C9594,"Make us whole again.","우리를 다시 하나로 만들어 줘."
0xEF43971B,"Make us whole again.","우리를 다시 하나로 만들어 줘."
0xEF43971C,"Make us whole again.","우리를 다시 하나로 만들어 줘."
0xEF629AC8,"///stereo","/// 스테레오"
0xEF639B14,"///5.1 surround","/// 5.1 서라운드"
0xEF6EA1E1,"Look out!","조심해!"
0xEF6EA1E4,"They're coming out of the vents!","환기구에서 기어 나오고 있어!"
0xEF88D398,"PLAYBACK AUDIOLOG","음성 기록 재생"
0xEFC2A58B,"Rich Ridlen","Rich Ridlen"
0xEFC2A58C,"Hans ten Cate","Hans ten Cate"
0xEFC2A58D,"Jeff Eith","Jeff Eith"
0xF05516D8,"FIND THE NAV CARDS","운항카드를 찾아라"
0xF08AF134,"Kana","가나"
0xF0927846,"Magyar","Magyar"
0xF09EA0D2,"Animators","애니메이터"
0xF0C4C270,"EA Games Senior Vice President","EA 게임즈 수석 부사장"
0xF0D67DDB,"Pack Rat","수집광"
0xF0E71AC8,"Nicole said something about a Pedestal Chamber.  I need to bring the Marker there and plug it back into the pedestal somehow.  According to Dr. Kyne, that should trap the Hive Mind back into the core of the planet.  Kendra had said that the Marker was responsible for starting the necromorph infection.  Somehow it must have the power to also contain the creatures.","니콜이 받침대실에 대해 뭔가 말했다. 마커를 그곳으로 가져가서 어떻게든 받침대에 다시 꽂아야 한다. 카인 박사에 따르면, 그러면 하이브 마인드를 다시 행성의 핵 속에 가둘 수 있다. 켄드라는 마커가 네크로모프 감염을 일으킨 원인이라고 했다. 그렇다면 괴물들을 억누르는 힘도 있는 게 틀림없다."
0xF11408BA,"ALERT ALERT ALERT","경보 경보 경보"
0xF14FC1D0,"There is no Dead Space Saved Game file on the selected storage device.\n\nYou will need to select a storage device with a valid Dead Space Saved Game file to proceed.","선택한 저장장치에 Dead Space 저장 파일이 없습니다.\n\n계속하려면 유효한 Dead Space 저장 파일이 있는 저장장치를 선택해야 합니다."
0xF168ED83,"%1 appears to be damaged and cannot be used.","%1이(가) 손상되어 사용할 수 없습니다."
0xF1883025,"CARGO CONTROL","@ 화물 조종기"
0xF1C2F891,"PERSONAL LOG\nWHITE, D. (FIRST OFFICER)\nGoddamn Unis are running the ship. Known so far:\nCaptain Mathius\nCSO Kyne\n2SO Mercer\nLCDR Holt\nLT Carrillo\nLTJG Pitts\nLTJG Wrede\nENS Maynard\nENS Shande\nENS Espeleta\nENS Natividad","개인 기록\n화이트 D. (일등항해사)\n빌어먹을 유니톨로지 놈들이 이 배를 운영하고 있다. 지금까지 확인된 자들:\n머싸이어스 선장\n카인 수석 과학관\n머서 2등 과학관\n홀트 소령\n카리요 대위\n피츠 중위\n레데 중위\n메이너드 소위\n샨데 소위\n에스펠레타 소위\n나티비다드 소위"
0xF25E5799,"Dena Ashbaugh","Dena Ashbaugh"
0xF25E579A,"Kay Bess","Kay Bess"
0xF25E579B,"Claudia Besso","Claudia Besso"
0xF25E579C,"Bryan Bloom","Bryan Bloom"
0xF25E579D,"Patrick Cavanaugh","Patrick Cavanaugh"
0xF25E579E,"Dustin James","Dustin James"
0xF25E579F,"April Jones","April Jones"
0xF25E57A0,"Matt Kaminsky","Matt Kaminsky"
0xF25E57A1,"Scott MacDonald","Scott MacDonald"
0xF27E644C,"OUTPUT CIRCUIT (DMG)","출력 회로 (DMG)"
0xF27E644D,"This will upgrade your DAMAGE by %g pts.","피해량이 %g 포인트 업그레이드됩니다."
0xF31EFD97,"Return to the Shuttle","우주선으로 돌아가라"
0xF33C778E,"Core Engineering","코어 엔지니어링"
0xF3512C23,"THE USG ISHIMURA","USG 이시무라"
0xF36341CA,"Poski","Poski"
0xF3982AEA,"Doug Brooks","Doug Brooks"
0xF3CE969C,"Processing log. Supervisor 2nd Engineer Dallas reporting. This will be my last report.  I've seen what they do...to the bodies.  What they become.  I can't let that happen to me.  At least if I don't have any limbs...I won't be able to kill anyone when I'm infected...","처리 작업 기록. 감독관 2등 기술자 댈러스 보고. 이게 내 마지막 보고가 될 것이다. 놈들이 하는 짓을 봤다… 시체에. 그것들이 무엇이 되는지를. 나한테 그런 일이 일어나게 둘 순 없다. 적어도 팔다리가 없으면… 감염되더라도 아무도 죽이지 못하겠지…"
0xF3CE969D,"Please, tell Dawn... and the kids... that I love them.","제발, 던에게… 그리고 아이들에게… 사랑한다고 전해 줘."
0xF3CE969E,"Oh God...","오 신이시여…"
0xF3CE969F,"One more...one more...","한 번 더… 한 번만 더…"
0xF3CE96A0,"Dr. Kyne! What the hell are you... Aaah!","카인 박사님! 대체 무슨… 으악!"
0xF3CF96AA,"You... idiot! This is... processing! Why the hell... would I have codes... to cargo?","이… 멍청이! 여긴… 처리실이야! 내가 왜… 화물칸 코드를… 갖고 있겠어?"
0xF3CF96AC,"I don't... have them! Is this... what you did... to the captain? Go on... shoot me if you've got... the balls!","난… 없다고! 이게… 당신이… 선장한테 한 짓이야? 해 봐… 배짱 있으면… 쏴 보라고!"
0xF3CF96AE,"He's completely lost it... Somebody call security!","완전히 미쳤어… 누가 보안팀 좀 불러!"
0xF3E22A8C,"Butcher","도살자"
0xF409F963,"20","20"
0xF430DF4C,"Character Rigger","캐릭터 리거"
0xF43A7A5D,"Shader Quality","셰이더 품질"
0xF45BC2AE,"Back","뒤로"
0xF48AD758,"PLASMA CUTTER","플라즈마 커터"
0xF498FCDC,"Jakub Nowicki","Jakub Nowicki"
0xF4BCA820,"Tim Clifford","Tim Clifford"
0xF4BCA821,"Adam Gousetis","Adam Gousetis"
0xF4BCA822,"Ian Patterson","Ian Patterson"
0xF4CCB620,"Make us whole again.","우리를 다시 하나로 만들어 줘."
0xF4FEC269,"They just keep coming!","끝도 없이 몰려와!"
0xF4FEC26A,"Look out!","조심해!"
0xF4FEC26D,"Captain, we can't hold this position","선장님, 이 위치를 사수할 수 없습니다"
0xF51D834A,"ASTEROID LAUNCHED","소행성 발사 완료"
0xF531E5FD,"Custom","사용자 지정"
0xF5716876,"KENDRA AGREES","켄드라의 동의"
0xF5884116,"Drop","버리기"
0xF58B1F6C,"STASIS PACK","감속장비 팩"
0xF5BC0CCE,"CAPTAIN'S DEMISE","선장의 최후"
0xF5D472A3,"FINISH THE POISON","독극물을 완성하라"
0xF5F1F7D9,"QA Compliance Leads","QA 규정 준수 리드"
0xF6302E17,"Meet Kyne at the Shuttle","우주선에서 카인을 만나라"
0xF649C65B,"Space","Space"
0xF6556E3F,"Comms Array Chamber","통신배열실"
0xF65A9652,"MESSAGE FROM NICOLE","니콜의 메시지"
0xF66CF075,"Control Room Barracks","통제실 막사"
0xF66CF076,"Authorized Personnel Only","관계자 외 출입 금지"
0xF66DF0B4,"Gravity Tether Control Room","중력 올가미 통제실"
0xF66DF0B5,"Warning: Sensitive Equipment","경고: 민감한 장비"
0xF66EF0F3,"Gravity Tether Computer Room","중력 올가미 컴퓨터실"
0xF66EF0F4,"Authorized Personnel Only","관계자 외 출입 금지"
0xF66FF132,"Landing Pad","착륙장"
0xF66FF133,"Warning: Active Flight Operations","경고: 비행 작업 진행 중"
0xF670F171,"Control Room Barracks","통제실 막사"
0xF670F172,"Authorized Personnel Only","관계자 외 출입 금지"
0xF671F1B0,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF671F1B1,"Authorized Personnel Only","관계자 외 출입 금지"
0xF672F1EF,"Landing Pad","착륙장"
0xF672F1F0,"Warning: Active Flight Operations","경고: 비행 작업 진행 중"
0xF672FC27,"WE'LL FIND HER","그녀를 찾을 것이다"
0xF673F22E,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF673F22F,"Authorized Personnel Only","관계자 외 출입 금지"
0xF674F26D,"Landing Pad","착륙장"
0xF674F26E,"Warning: Active Flight Operations","경고: 비행 작업 진행 중"
0xF679E30A,"This will upgrade your DURATION by %g pts.","지속 시간이 %g 포인트 업그레이드됩니다."
0xF687C906,"Complete Chapter 9 on any difficulty setting","아무 난이도로 9장 완료"
0xF69DF003,"THERMITE BOMB","고열폭탄"
0xF6C56FCB,"FORCE GUN","포스건"
0xF6E9FFB7,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF6E9FFB8,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6EAFFF6,"Landing Pad","착륙장"
0xF6EAFFF7,"Warning: Active Flight Operations","경고: 비행 작업 진행 중"
0xF6EC0035,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF6EC0036,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6ECC4D4,"Loading...","불러오는 중..."
0xF6ED0074,"Landing Pad","착륙장"
0xF6ED0075,"Warning: Active Flight Operations","경고: 비행 작업 진행 중"
0xF6EE00B3,"Gravity Tether Core","중력 올가미 코어"
0xF6EE00B4,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6EF00F2,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF6EF00F3,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6F00131,"Gravity Tether Core","중력 올가미 코어"
0xF6F00132,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6F10170,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF6F10171,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6F201AF,"Gravity Tether Core","중력 올가미 코어"
0xF6F201B0,"Authorized Personnel Only","관계자 외 출입 금지"
0xF6F301EE,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF6F301EF,"Authorized Personnel Only","관계자 외 출입 금지"
0xF71CB862,"Continue without saving","저장하지 않고 계속"
0xF72A51F3,"Senior QA Test Lead","수석 QA 테스트 리드"
0xF7680F38,"Gravity Tether Core","중력 올가미 코어"
0xF7680F39,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7690F77,"Gravity Tether Operations A","중력 올가미 작업실 A"
0xF7690F78,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76A0FB6,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF76A0FB7,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76B0FF5,"Gravity Tether Core","중력 올가미 코어"
0xF76B0FF6,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76C1034,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF76C1035,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76D1073,"Gravity Tether Core","중력 올가미 코어"
0xF76D1074,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76E10B2,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF76E10B3,"Authorized Personnel Only","관계자 외 출입 금지"
0xF76F10F1,"Gravity Tether Core","중력 올가미 코어"
0xF76F10F2,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7701130,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF7701131,"Authorized Personnel Only","관계자 외 출입 금지"
0xF771116F,"Gravity Tether Core","중력 올가미 코어"
0xF7711170,"Authorized Personnel Only","관계자 외 출입 금지"
0xF778F78E,"\n","\n"
0xF78C5C08,"Space","Space"
0xF78C5C15,"Space","Space"
0xF7955E3F,"Space","Space"
0xF7955E4C,"Space","Space"
0xF7E61EB9,"Excavation Site","발굴 현장"
0xF7E61EBA,"WARNING:  SEALED BY ORDER OF CAPTAIN MATHIUS","경고:  머싸이어스 선장의 명령으로 봉쇄됨"
0xF7E71EF8,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF7E71EF9,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7E81F37,"Excavation Site","발굴 현장"
0xF7E81F38,"WARNING:  SEALED BY ORDER OF CAPTAIN MATHIUS","경고:  머싸이어스 선장의 명령으로 봉쇄됨"
0xF7E91F76,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF7E91F77,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7EA1FB5,"Excavation Site","발굴 현장"
0xF7EA1FB6,"WARNING:  SEALED BY ORDER OF CAPTAIN MATHIUS","경고:  머싸이어스 선장의 명령으로 봉쇄됨"
0xF7EB1FF4,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF7EB1FF5,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7EC2033,"Excavation Site","발굴 현장"
0xF7EC2034,"WARNING:  SEALED BY ORDER OF CAPTAIN MATHIUS","경고:  머싸이어스 선장의 명령으로 봉쇄됨"
0xF7ED2072,"Gravity Tether Operations B","중력 올가미 작업실 B"
0xF7ED2073,"Authorized Personnel Only","관계자 외 출입 금지"
0xF7EE20B1,"Return to Landing Pad","착륙장으로 돌아가기"
0xF7EE20B2,"Personnel must undergo decontamination when leaving Excavation Site","발굴 현장을 떠날 때는 반드시 오염 제거를 받아야 합니다"
0xF7EF20F0,"Return to Landing Pad","착륙장으로 돌아가기"
0xF7EF20F1,"Personnel must undergo decontamination when leaving Excavation Site","발굴 현장을 떠날 때는 반드시 오염 제거를 받아야 합니다"
0xF804FD1C,"SCHEMATIC\nACQUIRED","설계도\n획득"
0xF82B121E,"Alt","Alt"
0xF840712E,"Pako Barreras","Pako Barreras"
0xF8570D15,"[Elev_Select]Select","[Elev_Select]선택"
0xF8642E3A,"Return to Landing Pad","착륙장으로 돌아가기"
0xF8642E3B,"Authorized Personnel Only","관계자 외 출입 금지"
0xF8652E79,"Control Room Barracks","통제실 막사"
0xF8652E7A,"Authorized Personnel Only","관계자 외 출입 금지"
0xF8662EB8,"Emergency Supplies","비상 보급품"
0xF8662EB9,"Authorized Personnel Only","관계자 외 출입 금지"
0xF8767439,"Timothy Weisser","Timothy Weisser"
0xF894EA3C,"Senior Level Designer","수석 레벨 디자이너"
0xF89E46A0,"Online Marketing Manager","온라인 마케팅 매니저"
0xF8C4B09D,"Gravity\nactivated","중력\n작동"
0xF8F2A963,"Exterminator","박멸자"
0xF8F72F54,"Power System","전원 장치"
0xF9415E97,"Go to the Flight Deck","비행 갑판으로 가라"
0xF945DE7C,"External Airlock","외부 밀폐실"
0xF945DE7D,"Prepare for Deployment","출격 준비"
0xF946DEBB,"Elevator to Upper Deck","위층 갑판행 엘리베이터"
0xF946DEBC,"Proper Rank Required","적정 계급 필요"
0xF947DEFA,"Cargo Room","화물실"
0xF947DEFB,"Danger:  Automatic machinery in operation","위험:  자동 기계 작동 중"
0xF948DF39,"To External Airlock","외부 밀폐실 방면"
0xF948DF3A,"Prepare for Deployment","출격 준비"
0xF949DF78,"Torpedo Room","어뢰실"
0xF949DF79,"Explosives Rated Marines ONLY","폭발물 자격을 갖춘 해병 전용"
0xF94A1E26,"Once I've put together an explosive, I can blow up the barricade.   Then I need to make my way through the Emergency wing and find the Morgue.","폭발물을 만들면 방어벽을 날려 버릴 수 있다. 그런 다음 응급 병동을 지나 영안실을 찾아가야 한다."
0xF94ADFB7,"Cargo Room","화물실"
0xF94ADFB8,"Danger:  Automatic machinery in operation","위험:  자동 기계 작동 중"
0xF94BDFF6,"To Elevator to Upper Deck","위층 갑판행 엘리베이터 방면"
0xF94BDFF7,"Proper Rank Required","적정 계급 필요"
0xF94CE035,"Torpedo Room","어뢰실"
0xF94CE036,"Explosives Rated Marines ONLY","폭발물 자격을 갖춘 해병 전용"
0xF94DE074,"To Elevator to Upper Deck","위층 갑판행 엘리베이터 방면"
0xF94DE075,"Proper Rank Required","적정 계급 필요"
0xF96CF50B,"The Marker is being stored in the Cargo Bay of the Flight Deck.  I have to transfer it from there up to the Hangar Bay.  Kendra seems more interested in the shuttle than in Kyne's plan to trap the Hive Mind.  I can't really blame her.  We need to get off the Ishimura.","마커는 비행 갑판의 화물칸에 보관되어 있다. 거기서 격납고까지 옮겨야 한다. 켄드라는 하이브 마인드를 가두려는 카인의 계획보다 우주선에 더 관심이 있는 것 같다. 그녀를 탓할 수만은 없다. 우리는 이시무라에서 벗어나야 하니까."
