id,english,translation
0xD2A96DDF,"I've got the Singularity Core now.  Removing it may cause some bad side effects to the Valor's power system, so I should get out of here quickly.  I'm heading to the Crew Deck now, in hopes of repairing the shuttle docked there.","코어를 입수했다.승무원 갑판으로 가야한다."
0xD2AB85F0,"Spend 300,000 credits at the store","< 번역 누락 : 0xD2AB85F0 >"
0xD2AD1D0A,"A circuit node used to upgrade items.","장비의 업그레이드에 사용하는 회로 노드."
0xD2C8661A,"Initiate Tram Repairs","전동차 교체 시작"
0xD30B18A0,"STORAGE KEY","보관실 열쇠"
0xD35E8A03,"Brute Force","< 번역 누락 : 0xD35E8A03 >"
0xD376AB7D,"Greenhouse Effect","< 번역 누락 : 0xD376AB7D >"
0xD3BCCEBF,"No gamer profile signed-in.   You will need to sign-in to save your game.","< 번역 누락 : 0xD3BCCEBF >"
0xD3EDE6BE,"DATABASE","자료실"
0xD408EB3C,"Fix the Array","배열을 수정하라"
0xD40CED41,"Move Left","왼 쪽 으 로"
0xD40EE02F,"//options","// 설 정"
0xD43347A4,"Medical gel pack that restores a small amount of health.","약간의 체력을 치료해주는 회복제."
0xD43A22E3,"The Kellion is completely destroyed.  There's no way out of here.  If I can find the Captain's RIG on the Medical Deck, maybe Hammond can figure out just what the hell happened.","의료구역에 가서 선장의 RIG를 찾아야한다."
0xD45CF9C8,"Kyne's onboard and ready to fly.  I have to release the docking clamps holding the shuttle in place.","우주선을 움직이려면 고정장치를 풀어야 한다."
0xD4B3A0E3,"MALFUNCTION","고 장"
0xD4DAF976,"SAVE","저장"
0xD4DAF977,"BENCH","벤 치"
0xD4DAF978,"STORE","상 점"
0xD4DAF979,"STASIS","충 전 기"
0xD4DCDE21,"Medium","보 통"
0xD4E84047,"HP","< 번역 누락 : 0xD4E84047 >"
0xD53495EC,"VALIDATING...","< 번역 누락 : 0xD53495EC >"
0xD542E300,"Christopher Chin","< 번역 누락 : 0xD542E300 >"
0xD568CF90,"Look","보기"
0xD57011E5,"According to Hammond, the necromorphs have transformed some of the crew into these ""poison pods,"" which are contaminating the air.  I need to find and destroy them.","< 번역 누락 : 0xD57011E5 >"
0xD5A3EFF6,"It's, it's Henderson... He's crazy! Pulling his own... teeth out!","그,그게…핸더슨이…미쳤나 봐.자기…강냉이를 털었다구."
0xD5A3F021,"Oh, god. Is he dead?","아,이런… 죽은 거 아냐?"
0xD5A3F023,"Man... Why would he do something like that? I don't get it.","망할놈…왜이러는 거야? 이해가 안가."
0xD5A4F02E,"Never should have let him live. Never should have let him live. ","그놈을 살려두면 안돼.절대로 그놈을 살려두면 안된다구."
0xD5A4F030,"Henderson said they were coming. We never should have let him live.","핸더슨 말이 그놈들이 오고 있대.절대 그놈을 살려두면 안돼."
0xD5B7A128,"Are you sure you want to quit?  You will lose any unsaved data.","종료 하시겠습니까? 저장되지 않은 자료는 사라집니다."
0xD5D5F799,"In Memory - Christian Teichmann","< 번역 누락 : 0xD5D5F799 >"
0xD5EBEC54,"NICOLE'S ALIVE","니 콜 의 생 존"
0xD612D705,"Mission","임 무"
0xD650EF79,"[Right_Toggle]","< 번역 누락 : 0xD650EF79 >"
0xD6D063CB,"ATMOSPHERIC PURITY INCREASED","< 번역 누락 : 0xD6D063CB >"
0xD6D22B83,"Lawrence Mai","< 번역 누락 : 0xD6D22B83 >"
0xD6D22B84,"Joey Spiotto","< 번역 누락 : 0xD6D22B84 >"
0xD6D22B85,"Andy Wang","< 번역 누락 : 0xD6D22B85 >"
0xD6E07F1F,"LEVEL 2 SUIT","레벨 2 보호복"
0xD701A383,"/main menu","/ 주 메 뉴"
0xD71A1BBC,"Find the Mining Access Key","채굴구역 접속열쇠를 찾아라"
0xD71F1EB2,"Make us whole again.","우리 다시 하나로…"
0xD7204EEB,"Translator","< 번역 누락 : 0xD7204EEB >"
0xD72B33EF,"QA Embedded Team","< 번역 누락 : 0xD72B33EF >"
0xD7512B01,"Look out!","조심해!"
0xD75E794E,"KINESIS MODULE","유 도 장 비"
0xD7B96DEC,"Rich Briggs","< 번역 누락 : 0xD7B96DEC >"
0xD7E8109C,"Activate","작 동"
0xD7EDF876,"SCANNING. PLEASE STAND BY","< 번역 누락 : 0xD7EDF876 >"
0xD7F1C95C,"Associate Producer","< 번역 누락 : 0xD7F1C95C >"
0xD817DB66,"KILL THE LEVIATHAN","레 비 아 단 을 죽 여 라"
0xD862FD5B,"KP .","< 번역 누락 : 0xD862FD5B >"
0xD8761415,"[Elev_Navigate]Navigate","< 번역 누락 : 0xD8761415 >"
0xD8A13ECC,"Special thanks to the Crewmembers serving\nsince the christening of the USG Ishimura","< 번역 누락 : 0xD8A13ECC >"
0xD8EEBB9C,"RIPPER\nSchematic Acquired\nDownload at the Store","리퍼 설계도 획득"
0xD94A2E0E,"MINING ACCESS KEY","채굴작업 접속 열쇠"
0xD9501C41,"Mike Quigley","< 번역 누락 : 0xD9501C41 >"
0xD9609226,"Spanish Product Manager","< 번역 누락 : 0xD9609226 >"
0xD97174F7,"ELECTRONIC ARTS PRESENTS","제 공: ELECTRONIC ARTS"
0xD97174F8,"AN EA REDWOOD SHORES PRODUCTION","제 작: EA REDWOOD SHORES 프로덕션"
0xD97174F9,"DEAD SPACE","< 번역 누락 : 0xD97174F9 >"
0xD98605B1,"Diff","< 번역 누락 : 0xD98605B1 >"
0xDA248EB4,"BRIDGE CONTROL","@ 다 리 조 종 기"
0xDA2B4C3C,"Kill the Leviathan","거대괴물을 제거하라"
0xDA45E377,"Kill 30 enemies with the Ripper","리퍼로 적 30명 제거"
0xDA6056E3,"EA CAT Lab","< 번역 누락 : 0xDA6056E3 >"
0xDA6056E4,"EA Certification Team","< 번역 누락 : 0xDA6056E4 >"
0xDA6056E5,"EA Mastering Lab","< 번역 누락 : 0xDA6056E5 >"
0xDA6056E6,"EAC Game Lab","< 번역 누락 : 0xDA6056E6 >"
0xDA6056E7,"EARS Game Lab","< 번역 누락 : 0xDA6056E7 >"
0xDA6056E8,"EA Desktop Support","< 번역 누락 : 0xDA6056E8 >"
0xDA6056E9,"EAC Motion Capture Services","< 번역 누락 : 0xDA6056E9 >"
0xDA63B055,"UPGRADE BENCH TRAINING","벤 치 사 용"
0xDA63B056,"STASIS MODULE TRAINING","감 속 장 비"
0xDA63B057,"FUSE TRAINING","< 번역 누락 : 0xDA63B057 >"
0xDA63B058,"HEALTH TRAINING","생 명 수 치"
0xDAE85FBC,"Production","< 번역 누락 : 0xDAE85FBC >"
0xDB10673B,"Load Chemical Agents","약 품 혼 합 준 비"
0xDB2B17E3,"QA Assistant Leads","< 번역 누락 : 0xDB2B17E3 >"
0xDB2F4822,"The communication dishes have taken some damage.  I need to swap out the broken dishes and create a circle of working ones.  That should align the signal and allow us to transmit to the ship.","손상된 안테나와 정상적인 것을 재배열 해야한다."
0xDB731E09,"Becky Chow","< 번역 누락 : 0xDB731E09 >"
0xDB969752,"Z-BALL RULES\n\nStep on the lighted platform and activate it to start the game!\n\nJump to as many scoring platforms as possible to increase your score multiplier.  Then use your Kinesis Module to grab the ball and shoot it into the active basket before the shot timer runs out.  Beating each level opens a locker with a reward inside.","< 번역 누락 : 0xDB969752 >"
0xDBF16BCE,"ENGINE PROBLEMS","엔 진 문 제"
0xDBF4DB0A,"Guy Perkins","< 번역 누락 : 0xDBF4DB0A >"
0xDC09D1A3,"DOOR UNLOCKED","< 번역 누락 : 0xDC09D1A3 >"
0xDC175F8C,"PG DN","< 번역 누락 : 0xDC175F8C >"
0xDC1DF9B6,"SECURITY LEVEL HIGH","< 번역 누락 : 0xDC1DF9B6 >"
0xDC2863BD,"PG UP","< 번역 누락 : 0xDC2863BD >"
0xDC354796,"DOOR #1 LOCKED\nDOOR #2 UNLOCKED\nDOOR #3 UNLOCKED\nDOOR #4 UNLOCKED\nDOOR #5 UNLOCKED","< 번역 누락 : 0xDC354796 >"
0xDC411194,"Character Concept Artists","< 번역 누락 : 0xDC411194 >"
0xDCB09AE3,"[Stasis]","< 번역 누락 : 0xDCB09AE3 >"
0xDCCAEC4F,"Hey! Hey! Hey,what're what are you doing? You, you can't hold me here! Please, please, just let me out! I need to speak to my wife! Please just tell her I'm in here! She'll know who to talk to! Oh god, oh god! I can't move my head! Please just undo these straps! Please! Please! Please! You've got the wrong person! I'm not supposed to be in here! Please, just, just call my wife. Please, please, just let me out of here. Please!","< 번역 누락 : 0xDCCAEC4F >"
0xDCCAEC51,"What are you... what are you doing with that?","…그걸로 뭘하려는 거야?"
0xDCCAEC53,"No! No! Nooaaaaaaaaaaaaahhhhh!","하지마! 안돼-!"
0xDCDC3DE8,"Increases Inventory slots and Armor.","가방의 용량과 방어력이 증가한다."
0xDD24CAE4,"UNITOLOGY EXPOSED","유 니 톨 로 지 폭 로"
0xDD3C7CBC,"Go to Hydroponics","재배구역으로 가라"
0xDD5A3817,"N/A","< 번역 누락 : 0xDD5A3817 >"
0xDD61BF36,"START THE ENGINE SEQUENCE","엔 진 점 화 준 비"
0xDD709328,"CONTACT ENERGY","컨택트 에너지"
0xDD7947F2,"NEW ITEM","새 아이템"
0xDDA6EE9F,"[Press]","< 번역 누락 : 0xDDA6EE9F >"
0xDDEE79C3,"Hazardous anomaly detected. Quarantine activated.","위험 요소 감지. 자동 격리 작동."
0xDE01C361,"%gPts.","< 번역 누락 : 0xDE01C361 >"
0xDE07C216,"Executive Thanks","< 번역 누락 : 0xDE07C216 >"
0xDE23E1A9,"////aim mode controls","//// 조 준 키 설 정"
0xDE5D46B6,"Activate the Centrifuge","원심분리기를 작동시켜라"
0xDE6B288F,"Jon Goddard","< 번역 누락 : 0xDE6B288F >"
0xDE6B2890,"Sophie Orlando","< 번역 누락 : 0xDE6B2890 >"
0xDE94DFBA,"Force Gun Schematic","포스건 설계도"
0xDE99999D,"Mike Bullen","< 번역 누락 : 0xDE99999D >"
0xDE99999E,"Collin Carey","< 번역 누락 : 0xDE99999E >"
0xDE99999F,"Pedro Castro","< 번역 누락 : 0xDE99999F >"
0xDE9999A0,"Sandra Champanhet","< 번역 누락 : 0xDE9999A0 >"
0xDE9999A1,"Lawinjeya Chandrakumarb","< 번역 누락 : 0xDE9999A1 >"
0xDE9999A2,"Kwang-Hi Cho","< 번역 누락 : 0xDE9999A2 >"
0xDE9999A3,"Andy Chung","< 번역 누락 : 0xDE9999A3 >"
0xDE9999A4,"Nic Cobb","< 번역 누락 : 0xDE9999A4 >"
0xDE9999A5,"Jason Collins","< 번역 누락 : 0xDE9999A5 >"
0xDE9999A6,"Steve Cook","< 번역 누락 : 0xDE9999A6 >"
0xDE9A99DC,"Rob Cooke","< 번역 누락 : 0xDE9A99DC >"
0xDE9A99DD,"Benjamin Crick","< 번역 누락 : 0xDE9A99DD >"
0xDE9A99DE,"Ricardo De Avila","< 번역 누락 : 0xDE9A99DE >"
0xDE9A99DF,"Lawrence Donohue","< 번역 누락 : 0xDE9A99DF >"
0xDE9A99E0,"James Featherstone","< 번역 누락 : 0xDE9A99E0 >"
0xDE9A99E1,"Mike Fenton","< 번역 누락 : 0xDE9A99E1 >"
0xDE9A99E2,"David Fielding","< 번역 누락 : 0xDE9A99E2 >"
0xDE9A99E3,"Seferino Gallardo","< 번역 누락 : 0xDE9A99E3 >"
0xDE9A99E4,"Eron Garcia","< 번역 누락 : 0xDE9A99E4 >"
0xDE9A99E5,"Juan Antonio Garcia de Quinto","< 번역 누락 : 0xDE9A99E5 >"
0xDE9B9A1B,"Laura George","< 번역 누락 : 0xDE9B9A1B >"
0xDE9B9A1C,"Daniel Green","< 번역 누락 : 0xDE9B9A1C >"
0xDE9B9A1D,"Wes Hendrix","< 번역 누락 : 0xDE9B9A1D >"
0xDE9B9A1E,"Allen Horton","< 번역 누락 : 0xDE9B9A1E >"
0xDE9B9A1F,"Joseph Huggett","< 번역 누락 : 0xDE9B9A1F >"
0xDE9B9A20,"Morgan Hughes","< 번역 누락 : 0xDE9B9A20 >"
0xDE9B9A21,"Errol Ismail","< 번역 누락 : 0xDE9B9A21 >"
0xDE9B9A22,"Ben Jackson","< 번역 누락 : 0xDE9B9A22 >"
0xDE9B9A23,"Ryan Jacobson","< 번역 누락 : 0xDE9B9A23 >"
0xDE9B9A24,"Darryl Jenkins","< 번역 누락 : 0xDE9B9A24 >"
0xDE9C9A5A,"Harry Kashouli","< 번역 누락 : 0xDE9C9A5A >"
0xDE9C9A5B,"Amy Kenah","< 번역 누락 : 0xDE9C9A5B >"
0xDE9C9A5C,"Kyle Killion","< 번역 누락 : 0xDE9C9A5C >"
0xDE9C9A5D,"Mike Kushner","< 번역 누락 : 0xDE9C9A5D >"
0xDE9C9A5E,"Raymond Langford","< 번역 누락 : 0xDE9C9A5E >"
0xDE9C9A5F,"Alex Lawson","< 번역 누락 : 0xDE9C9A5F >"
0xDE9C9A60,"Conrad Leiden","< 번역 누락 : 0xDE9C9A60 >"
0xDE9C9A61,"Matt Loft","< 번역 누락 : 0xDE9C9A61 >"
0xDE9C9A62,"Damon Lumley","< 번역 누락 : 0xDE9C9A62 >"
0xDE9C9A63,"Anh Luong","< 번역 누락 : 0xDE9C9A63 >"
0xDE9D9A99,"Daniel Martell","< 번역 누락 : 0xDE9D9A99 >"
0xDE9D9A9A,"Shaun McCourt","< 번역 누락 : 0xDE9D9A9A >"
0xDE9D9A9B,"Adam McIntosh","< 번역 누락 : 0xDE9D9A9B >"
0xDE9D9A9C,"Russell Medeiros","< 번역 누락 : 0xDE9D9A9C >"
0xDE9D9A9D,"James Melling","< 번역 누락 : 0xDE9D9A9D >"
0xDE9D9A9E,"Garrett Muldoon","< 번역 누락 : 0xDE9D9A9E >"
0xDE9D9A9F,"Mitchell Munter","< 번역 누락 : 0xDE9D9A9F >"
0xDE9D9AA0,"Stuart Oswald","< 번역 누락 : 0xDE9D9AA0 >"
0xDE9D9AA1,"Dee Patel","< 번역 누락 : 0xDE9D9AA1 >"
0xDE9D9AA2,"Eduardo Ponz","< 번역 누락 : 0xDE9D9AA2 >"
0xDE9E9AD8,"Andy Pritchard","< 번역 누락 : 0xDE9E9AD8 >"
0xDE9E9AD9,"Lucas Richard","< 번역 누락 : 0xDE9E9AD9 >"
0xDE9E9ADA,"Ryan Roque","< 번역 누락 : 0xDE9E9ADA >"
0xDE9E9ADB,"Joyce Sacman","< 번역 누락 : 0xDE9E9ADB >"
0xDE9E9ADC,"Joaquin Sanz Jimenez","< 번역 누락 : 0xDE9E9ADC >"
0xDE9E9ADD,"Seb Serrano","< 번역 누락 : 0xDE9E9ADD >"
0xDE9E9ADE,"Chance Shiflett","< 번역 누락 : 0xDE9E9ADE >"
0xDE9E9ADF,"Richard Silva","< 번역 누락 : 0xDE9E9ADF >"
0xDE9E9AE0,"Julie Staub","< 번역 누락 : 0xDE9E9AE0 >"
0xDE9E9AE1,"Jonas Stockfleth","< 번역 누락 : 0xDE9E9AE1 >"
0xDE9F9B17,"Chris Strong","< 번역 누락 : 0xDE9F9B17 >"
0xDE9F9B18,"Timo Tolonen","< 번역 누락 : 0xDE9F9B18 >"
0xDE9F9B19,"Eduardo Varela","< 번역 누락 : 0xDE9F9B19 >"
0xDE9F9B1A,"Robin Volker","< 번역 누락 : 0xDE9F9B1A >"
0xDE9F9B1B,"Tim Wileman","< 번역 누락 : 0xDE9F9B1B >"
0xDE9F9B1C,"Bobby Willams","< 번역 누락 : 0xDE9F9B1C >"
0xDEE62CBA,"Advanced Render Settings","고 급 설 정"
0xDEE668A2,"INSERT MIXING AGENTS","< 번역 누락 : 0xDEE668A2 >"
0xDEF1220B,"MISSION FAILED","< 번역 누락 : 0xDEF1220B >"
0xDF0987E0,"BIG PROBLEMS","커 다 란 문 제"
0xDF360BC3,"Adjust slider until logo barely appears in the center of the screen.","로고가 화면중앙에 나타날 때까지 슬라이더 바를 조종 하십시오."
0xDF450737,"KENDRA'S WARNING","켄 드 라 의 경 고"
0xDF818498,"Resolution","해 상 도"
0xDF8FAB8F,"THE MARKER","마 커"
0xDFA81164,"HAMMOND ON HYDROPONICS","재 배 구 역 의 해 먼 드"
0xDFE89B5B,"You Have Died","사망 했습니다"
0xE0469AE8,"BARRICADE DESTROYED","방 어 벽 파 괴"
0xE04C1AE8,"102","< 번역 누락 : 0xE04C1AE8 >"
0xE04DAD3C,"Activate the Elevators","엘리베이터 작동"
0xE09EE72A,"Use Power Nodes to upgrade your weapons and RIG.","파워노드를 사용하여 무기와 RIG를 업그레이드 한다."
0xE11CF6AB,"Stasis will slow down fast objects and enemies.","감속장비는 빠른 물체나 적의 속도를 느리게 한다."
0xE11FA5FA,"All Systems Go","< 번역 누락 : 0xE11FA5FA >"
0xE16E7736,"Find the Thermite","고열폭약을 찾아라"
0xE19B062C,"Destroy fuses to override ship systems.","퓨즈를 파괴하여 우주선 시스템을 통과할 수 있다."
0xE1B8E408,"PLASMA CUTTER series 2700","< 번역 누락 : 0xE1B8E408 >"
0xE21915AD,"Collect and use health packs to replenish your health bar.","회복제를 사용하여 생명력을 보충한다."
0xE25988EE,"VALUE","< 번역 누락 : 0xE25988EE >"
0xE27154B4,"[Navigate]Navigate        [Mouse_Accept]Select        [Mouse_Cancel]Back","< 번역 누락 : 0xE27154B4 >"
0xE2827B24,"CEO","< 번역 누락 : 0xE2827B24 >"
0xE283D5AE,"ENGINEERING LOG\nDANVERS, C. (QMED)\nRe: Organic growth in engineering (Update)\nThe unidentified growth seen in other parts of the ship has now reached engineering. I don't know what the hell this stuff is--looks like someone threw up their guts all over the walls--but it's spreading faster than we can cut it up, which is pretty disgusting in itself. \nIt's already in the engine spoke, and if we can't find a way to stop it soon, it'll hit the main chamber by the day after tomorrow.\nI hope the docs are looking into it, because it's way beyond me.","< 번역 누락 : 0xE283D5AE >"
0xE2A20A48,"Kyne can't get the Marker onboard until I restore gravity to the Hangar Bay.","중력을 복구하지 않으면 마커를 실을 수 없다"
0xE2CE8925,"FORCE GUN","포 스 건"
0xE2E346F8,"RESTORE POWER","전 원 복 구"
0xE3465125,"SUPERVISOR'S CHOICE","감 독 관 의 선 택"
0xE36C51F1,"Ammo for the Contact Beam.","컨택트빔 탄약"
0xE377FB20,"[Break_Grapple]","< 번역 누락 : 0xE377FB20 >"
0xE38DEEE3,"test","< 번역 누락 : 0xE38DEEE3 >"
0xE3E4DAA9,"TEMPLE ON THE BRIDGE","브 릿 지 의 템 플"
0xE404AB30,"THIS MODE IS NORMAL","< 번역 누락 : 0xE404AB30 >"
0xE4120940,"NULL","< 번역 누락 : 0xE4120940 >"
0xE4157334,"One Gun","< 번역 누락 : 0xE4157334 >"
0xE42811D1,"Build Engineering","< 번역 누락 : 0xE42811D1 >"
0xE431363C,"QA Administrative Assistant","< 번역 누락 : 0xE431363C >"
0xE439301D,"CEET","< 번역 누락 : 0xE439301D >"
0xE478EA0E,"13","< 번역 누락 : 0xE478EA0E >"
0xE47FA7B6,"Activate the Security Console","보안 장치를 작동시켜라"
0xE483642D,"VENT WARNING","환 풍 구"
0xE4909E83,"Bring this schematic to the store to unlock the Force Gun.","상점에 가져가면 잠금이 해제됩니다."
0xE4A9F900,"TK Module","유 도 장 비"
0xE4DC431E,"An EA Redwood Shores Production","< 번역 누락 : 0xE4DC431E >"
0xE4EFE7DF,"MAINTENANCE BAY UNLOCKED","관리구역 열림"
0xE4F21A08,"R1","< 번역 누락 : 0xE4F21A08 >"
0xE50FAD5B,"COMPOUND PROCESSING","< 번역 누락 : 0xE50FAD5B >"
0xE52AEC24,"Product Authentication Failed","< 번역 누락 : 0xE52AEC24 >"
0xE52CB039,"A sign-in change occurred. You are now being returned to the main menu.","< 번역 누락 : 0xE52CB039 >"
0xE5414679,"Contact Energy Schematic","컨택트 에너지 설계도"
0xE546DBB3,"[MenuA]","< 번역 누락 : 0xE546DBB3 >"
0xE546DBB4,"[RDRight]","< 번역 누락 : 0xE546DBB4 >"
0xE546DBCA,"[RDLeft]","< 번역 누락 : 0xE546DBCA >"
0xE546DBCB,"[RDUp]","< 번역 누락 : 0xE546DBCB >"
0xE57B52F8,"Grab Item","목표물 잡기"
0xE57B52F9,"PICK UP/RELEASE OBJECTS","< 번역 누락 : 0xE57B52F9 >"
0xE57B52FA,"REPEL","< 번역 누락 : 0xE57B52FA >"
0xE592FA77,"Tram Station","정 거 장"
0xE592FA78,"Atrium Hallway","관 제 실 복 도"
0xE592FA79,"Main Atrium","중 앙 관 제 실"
0xE592FA7A,"Lift to Captain's Nest","< 번역 누락 : 0xE592FA7A >"
0xE592FA7B,"ADS Hallway","A D S 복 도"
0xE592FA7F,"Security Station","보 안 구 역"
0xE5B9D1AF,"////basic controls","//// 기 본 조 작"
0xE5E3FECF,"MAX LOAD:","최대 적재량:"
0xE5E3FED0,"CARGO LIFT","승 강 기"
0xE5E88374,"International Marketing Manager","< 번역 누락 : 0xE5E88374 >"
